sensor-id,temp [¡C],revC_raw_tmp,revC_raw_rv,tsi_value [m/s]
12,24.5,1.531,1.338,0.2419
12,24.5,1.531,1.34,0.2419
12,24.5,1.527,1.337,0.2322
12,24.5,1.53,1.342,0.2322
12,24.5,1.526,1.346,0.2273
12,24.5,1.533,1.341,0.2273
12,24.5,1.531,1.342,0.2248
12,24.5,1.531,1.345,0.2224
12,24.5,1.524,1.345,0.2273
12,24.5,1.523,1.343,0.2273
12,24.5,1.53,1.35,0.237
12,24.5,1.53,1.341,0.237
12,24.5,1.53,1.348,0.2493
12,24.5,1.529,1.345,0.2517
12,24.5,1.527,1.345,0.2493
12,24.5,1.526,1.348,0.2493
12,24.5,1.531,1.344,0.237
12,24.5,1.532,1.346,0.237
12,24.5,1.53,1.343,0.2419
12,24.5,1.525,1.344,0.2419
12,24.5,1.529,1.34,0.2468
12,24.5,1.526,1.342,0.2468
12,24.5,1.526,1.339,0.237
12,24.5,1.526,1.341,0.2346
12,24.5,1.53,1.348,0.2346
12,24.5,1.526,1.346,0.2346
12,24.5,1.527,1.351,0.2322
12,24.5,1.532,1.357,0.2322
12,24.5,1.53,1.354,0.2468
12,24.5,1.531,1.346,0.2395
12,24.5,1.533,1.35,0.2493
12,24.5,1.531,1.342,0.2493
12,24.5,1.53,1.355,0.2419
12,24.5,1.531,1.349,0.2419
12,24.5,1.527,1.35,0.2517
12,24.5,1.532,1.35,0.2517
12,24.5,1.527,1.347,0.259
12,24.5,1.531,1.358,0.259
12,24.5,1.53,1.36,0.259
12,24.5,1.53,1.358,0.2566
12,24.5,1.534,1.355,0.2444
12,24.5,1.527,1.357,0.2444
12,24.5,1.527,1.349,0.2322
12,24.5,1.529,1.357,0.2322
12,24.5,1.53,1.355,0.2297
12,24.5,1.535,1.349,0.2297
12,24.5,1.531,1.342,0.2273
12,24.5,1.529,1.346,0.2273
12,24.5,1.53,1.344,0.2199
12,24.5,1.527,1.346,0.2199
12,24.5,1.527,1.335,0.2175
12,24.5,1.527,1.347,0.2248
12,24.5,1.526,1.351,0.2297
12,24.5,1.533,1.359,0.2297
12,24.5,1.527,1.365,0.2419
12,24.5,1.527,1.362,0.2419
12,24.5,1.523,1.376,0.259
12,24.5,1.529,1.376,0.259
12,24.5,1.53,1.379,0.2639
12,24.5,1.532,1.393,0.2639
12,24.5,1.529,1.387,0.2713
12,24.5,1.534,1.399,0.2713
12,24.5,1.535,1.392,0.2859
12,24.5,1.535,1.397,0.2859
12,24.5,1.535,1.394,0.2957
12,24.5,1.535,1.387,0.2957
12,24.5,1.531,1.388,0.3079
12,24.5,1.535,1.395,0.3104
12,24.5,1.534,1.392,0.3079
12,24.5,1.534,1.395,0.3055
12,24.5,1.535,1.395,0.3055
12,24.5,1.535,1.391,0.3006
12,24.5,1.535,1.383,0.2933
12,24.5,1.544,1.388,0.2859
12,24.5,1.533,1.38,0.2859
12,24.5,1.534,1.392,0.2981
12,24.5,1.535,1.383,0.2957
12,24.5,1.535,1.379,0.3006
12,24.5,1.531,1.377,0.3006
12,24.5,1.535,1.389,0.2957
12,24.5,1.535,1.381,0.2957
12,24.5,1.531,1.385,0.2957
12,24.5,1.533,1.392,0.2981
12,24.5,1.535,1.383,0.2933
12,24.5,1.535,1.388,0.2933
12,24.5,1.535,1.396,0.2884
12,24.5,1.546,1.399,0.2884
12,24.5,1.535,1.395,0.2933
12,24.5,1.535,1.396,0.2957
12,24.5,1.535,1.395,0.2908
12,24.5,1.544,1.392,0.2908
12,24.5,1.53,1.392,0.2957
12,24.5,1.535,1.382,0.2981
12,24.5,1.535,1.383,0.3006
12,24.5,1.534,1.389,0.3006
12,24.5,1.535,1.385,0.3006
12,24.5,1.535,1.387,0.3006
12,24.5,1.542,1.379,0.3006
12,24.5,1.542,1.379,0.3055
12,24.5,1.535,1.391,0.3226
12,24.5,1.535,1.391,0.3226
12,24.5,1.534,1.393,0.3348
12,24.5,1.535,1.388,0.3348
12,24.5,1.545,1.379,0.3275
12,24.5,1.535,1.381,0.3299
12,24.5,1.535,1.392,0.3275
12,24.5,1.535,1.392,0.3275
12,24.5,1.535,1.381,0.3226
12,24.5,1.535,1.386,0.3201
12,24.5,1.535,1.385,0.3104
12,24.5,1.534,1.379,0.3104
12,24.5,1.543,1.383,0.3201
12,24.5,1.534,1.382,0.3201
12,24.5,1.529,1.395,0.3372
12,24.5,1.535,1.391,0.3421
12,24.5,1.535,1.392,0.3324
12,24.5,1.533,1.39,0.3324
12,24.5,1.535,1.392,0.3446
12,24.5,1.535,1.392,0.3446
12,24.5,1.543,1.392,0.3543
12,24.5,1.535,1.392,0.3519
12,24.5,1.535,1.393,0.3543
12,24.5,1.529,1.387,0.3543
12,24.5,1.534,1.387,0.3592
12,24.5,1.535,1.389,0.3543
12,24.5,1.53,1.392,0.3543
12,24.5,1.535,1.398,0.3543
12,24.5,1.544,1.399,0.3446
12,24.5,1.535,1.395,0.3446
12,24.5,1.535,1.399,0.3348
12,24.5,1.535,1.404,0.3446
12,24.5,1.535,1.408,0.3495
12,24.5,1.545,1.409,0.3495
12,24.5,1.535,1.408,0.3739
12,24.5,1.532,1.404,0.3739
12,24.5,1.543,1.408,0.3812
12,24.5,1.534,1.406,0.3788
12,24.5,1.535,1.405,0.3861
12,24.5,1.535,1.419,0.3861
12,24.5,1.535,1.424,0.3886
12,24.5,1.543,1.411,0.3959
12,24.5,1.542,1.424,0.3959
12,24.5,1.541,1.419,0.3861
12,24.5,1.547,1.417,0.3812
12,24.5,1.543,1.409,0.3812
12,24.5,1.535,1.414,0.3935
12,24.5,1.541,1.419,0.3983
12,24.5,1.543,1.41,0.3983
12,24.5,1.535,1.409,0.4008
12,24.5,1.546,1.407,0.391
12,24.5,1.542,1.417,0.391
12,24.5,1.533,1.424,0.3812
12,24.5,1.542,1.422,0.3837
12,24.5,1.534,1.427,0.369
12,24.5,1.535,1.415,0.369
12,24.5,1.543,1.413,0.3886
12,24.5,1.546,1.413,0.3886
12,24.5,1.547,1.407,0.4057
12,24.5,1.542,1.407,0.4057
12,24.5,1.546,1.411,0.413
12,24.5,1.547,1.408,0.413
12,24.5,1.545,1.408,0.4032
12,24.5,1.545,1.407,0.4081
12,24.5,1.547,1.411,0.4081
12,24.5,1.546,1.414,0.4008
12,24.5,1.535,1.408,0.3959
12,24.5,1.546,1.418,0.3959
12,24.5,1.535,1.425,0.3886
12,24.5,1.535,1.415,0.3935
12,24.5,1.546,1.426,0.3935
12,24.5,1.543,1.423,0.4057
12,24.5,1.535,1.423,0.4008
12,24.5,1.545,1.412,0.4008
12,24.5,1.547,1.411,0.4057
12,24.5,1.541,1.409,0.4081
12,24.5,1.543,1.408,0.4106
12,24.5,1.534,1.408,0.4106
12,24.5,1.535,1.419,0.4203
12,24.5,1.535,1.41,0.4277
12,24.5,1.543,1.422,0.4277
12,24.5,1.546,1.408,0.4399
12,24.5,1.551,1.414,0.4423
12,24.5,1.543,1.415,0.4423
12,24.5,1.546,1.411,0.4326
12,24.5,1.548,1.415,0.4301
12,24.5,1.546,1.419,0.4301
12,24.5,1.545,1.419,0.4277
12,24.5,1.546,1.42,0.413
12,24.5,1.535,1.421,0.413
12,24.5,1.545,1.424,0.4057
12,24.5,1.546,1.431,0.4154
12,24.5,1.535,1.439,0.4154
12,24.5,1.552,1.441,0.4497
12,24.5,1.551,1.443,0.4668
12,24.5,1.545,1.451,0.4668
12,24.5,1.545,1.43,0.4741
12,24.5,1.549,1.439,0.501
12,24.5,1.55,1.442,0.501
12,24.5,1.535,1.436,0.5254
12,24.5,1.547,1.442,0.5254
12,24.5,1.55,1.445,0.5279
12,24.5,1.545,1.442,0.5279
12,24.5,1.55,1.449,0.5376
12,24.5,1.549,1.441,0.5303
12,24.5,1.549,1.446,0.5303
12,24.5,1.552,1.452,0.5401
12,24.5,1.545,1.447,0.5425
12,24.5,1.549,1.437,0.5425
12,24.5,1.552,1.443,0.5572
12,24.5,1.552,1.441,0.567
12,24.6,1.545,1.439,0.567
12,24.6,1.545,1.442,0.5645
12,24.6,1.551,1.447,0.5474
12,24.6,1.546,1.449,0.5474
12,24.6,1.546,1.447,0.545
12,24.6,1.551,1.451,0.545
12,24.5,1.552,1.456,0.545
12,24.5,1.551,1.457,0.5499
12,24.5,1.551,1.457,0.5303
12,24.5,1.551,1.456,0.5303
12,24.5,1.552,1.456,0.5279
12,24.5,1.552,1.459,0.523
12,24.5,1.552,1.463,0.5181
12,24.5,1.551,1.463,0.5181
12,24.5,1.552,1.47,0.5108
12,24.5,1.548,1.461,0.5059
12,24.5,1.55,1.456,0.5059
12,24.5,1.551,1.456,0.5083
12,24.6,1.551,1.455,0.5083
12,24.6,1.552,1.446,0.5083
12,24.6,1.55,1.454,0.5059
12,24.6,1.552,1.453,0.5156
12,24.6,1.552,1.452,0.5156
12,24.6,1.552,1.45,0.5132
12,24.6,1.547,1.449,0.5156
12,24.6,1.552,1.44,0.5156
12,24.6,1.546,1.442,0.5279
12,24.6,1.547,1.442,0.5254
12,24.6,1.552,1.45,0.5254
12,24.6,1.535,1.456,0.5303
12,24.5,1.552,1.455,0.5254
12,24.5,1.553,1.452,0.5254
12,24.6,1.551,1.453,0.5303
12,24.6,1.552,1.455,0.5352
12,24.6,1.547,1.456,0.5621
12,24.6,1.547,1.456,0.5621
12,24.6,1.552,1.452,0.5572
12,24.6,1.552,1.444,0.5596
12,24.6,1.546,1.456,0.5596
12,24.6,1.551,1.456,0.5621
12,24.6,1.551,1.453,0.5718
12,24.6,1.551,1.456,0.5718
12,24.6,1.552,1.455,0.567
12,24.6,1.553,1.451,0.5499
12,24.6,1.552,1.453,0.5499
12,24.6,1.552,1.453,0.5547
12,24.6,1.552,1.457,0.5694
12,24.6,1.552,1.456,0.5694
12,24.6,1.552,1.454,0.5816
12,24.6,1.552,1.463,0.5938
12,24.6,1.552,1.457,0.5938
12,24.6,1.553,1.456,0.5987
12,24.6,1.553,1.456,0.6061
12,24.6,1.547,1.461,0.6061
12,24.6,1.548,1.456,0.5865
12,24.6,1.552,1.461,0.5865
12,24.6,1.549,1.456,0.5841
12,24.6,1.55,1.457,0.5841
12,24.6,1.552,1.463,0.5865
12,24.6,1.552,1.458,0.5938
12,24.6,1.552,1.457,0.5938
12,24.6,1.552,1.46,0.589
12,24.6,1.552,1.456,0.6085
12,24.6,1.552,1.457,0.6085
12,24.6,1.552,1.456,0.6109
12,24.6,1.552,1.452,0.6207
12,24.6,1.549,1.456,0.6207
12,24.6,1.552,1.463,0.6183
12,24.6,1.551,1.465,0.6061
12,24.6,1.552,1.458,0.6061
12,24.6,1.552,1.459,0.5987
12,24.6,1.552,1.46,0.5987
12,24.6,1.543,1.458,0.6109
12,24.6,1.552,1.463,0.6109
12,24.6,1.552,1.455,0.6183
12,24.6,1.552,1.459,0.6183
12,24.6,1.552,1.459,0.6061
12,24.6,1.552,1.458,0.6061
12,24.6,1.552,1.456,0.6012
12,24.6,1.552,1.458,0.6012
12,24.6,1.552,1.453,0.5963
12,24.6,1.552,1.454,0.6012
12,24.6,1.551,1.459,0.6012
12,24.6,1.553,1.46,0.6109
12,24.6,1.549,1.455,0.6036
12,24.6,1.552,1.46,0.6036
12,24.6,1.552,1.46,0.6036
12,24.6,1.543,1.458,0.6036
12,24.6,1.553,1.458,0.6061
12,24.6,1.552,1.459,0.6061
12,24.6,1.549,1.447,0.6232
12,24.6,1.552,1.456,0.6232
12,24.6,1.552,1.455,0.5963
12,24.6,1.55,1.456,0.5914
12,24.6,1.551,1.462,0.5938
12,24.6,1.552,1.456,0.5938
12,24.6,1.552,1.461,0.5963
12,24.6,1.551,1.465,0.5963
12,24.6,1.552,1.468,0.5987
12,24.6,1.55,1.464,0.5987
12,24.6,1.552,1.466,0.5841
12,24.6,1.554,1.458,0.5841
12,24.7,1.552,1.459,0.5963
12,24.7,1.55,1.468,0.6109
12,24.6,1.553,1.459,0.5963
12,24.6,1.553,1.456,0.5963
12,24.6,1.551,1.459,0.5987
12,24.6,1.552,1.471,0.5987
12,24.6,1.552,1.467,0.5963
12,24.6,1.551,1.472,0.5914
12,24.6,1.552,1.483,0.5841
12,24.6,1.552,1.483,0.5841
12,24.6,1.554,1.474,0.589
12,24.6,1.553,1.485,0.589
12,24.6,1.554,1.483,0.6109
12,24.6,1.552,1.482,0.6232
12,24.7,1.551,1.481,0.6427
12,24.7,1.555,1.478,0.6427
12,24.7,1.552,1.474,0.6598
12,24.7,1.552,1.475,0.6598
12,24.6,1.556,1.475,0.6843
12,24.6,1.556,1.472,0.6891
12,24.7,1.554,1.471,0.6916
12,24.7,1.553,1.477,0.6916
12,24.7,1.552,1.475,0.6867
12,24.7,1.553,1.474,0.6843
12,24.7,1.553,1.477,0.6867
12,24.7,1.553,1.487,0.6867
12,24.7,1.552,1.488,0.6818
12,24.7,1.552,1.475,0.6818
12,24.7,1.552,1.472,0.694
12,24.7,1.554,1.473,0.7038
12,24.7,1.554,1.467,0.6867
12,24.7,1.556,1.472,0.6867
12,24.7,1.555,1.47,0.6818
12,24.7,1.554,1.465,0.6818
12,24.7,1.555,1.474,0.6794
12,24.7,1.555,1.472,0.6891
12,24.7,1.554,1.475,0.6769
12,24.7,1.554,1.481,0.6769
12,24.7,1.55,1.475,0.6672
12,24.7,1.553,1.472,0.6794
12,24.7,1.552,1.471,0.6623
12,24.7,1.55,1.478,0.6623
12,24.7,1.553,1.473,0.6647
12,24.7,1.553,1.484,0.6647
12,24.7,1.552,1.495,0.6696
12,24.7,1.555,1.488,0.6672
12,24.7,1.555,1.472,0.6525
12,24.7,1.552,1.467,0.6525
12,24.7,1.553,1.475,0.6476
12,24.7,1.554,1.472,0.6476
12,24.7,1.555,1.47,0.6476
12,24.7,1.555,1.479,0.6549
12,24.7,1.554,1.479,0.6378
12,24.7,1.553,1.485,0.6378
12,24.7,1.555,1.487,0.6623
12,24.7,1.553,1.479,0.6598
12,24.7,1.553,1.485,0.6818
12,24.7,1.554,1.483,0.6818
12,24.7,1.553,1.473,0.6769
12,24.7,1.55,1.474,0.6769
12,24.7,1.554,1.475,0.6916
12,24.7,1.557,1.477,0.6965
12,24.7,1.554,1.477,0.6965
12,24.7,1.557,1.487,0.6965
12,24.7,1.552,1.486,0.6965
12,24.7,1.557,1.479,0.6965
12,24.7,1.555,1.488,0.7063
12,24.7,1.551,1.488,0.7063
12,24.7,1.555,1.487,0.7283
12,24.7,1.555,1.487,0.7283
12,24.7,1.555,1.492,0.7429
12,24.7,1.554,1.5,0.7502
12,24.7,1.558,1.5,0.7674
12,24.7,1.553,1.505,0.7674
12,24.7,1.554,1.513,0.7649
12,24.7,1.554,1.51,0.7649
12,24.7,1.555,1.503,0.7551
12,24.7,1.557,1.491,0.7576
12,24.7,1.553,1.493,0.7625
12,24.7,1.554,1.489,0.7625
12,24.7,1.553,1.488,0.7722
12,24.7,1.554,1.488,0.7722
12,24.7,1.555,1.491,0.7722
12,24.7,1.553,1.499,0.7698
12,24.7,1.549,1.487,0.7722
12,24.7,1.558,1.497,0.7722
12,24.7,1.552,1.51,0.7625
12,24.7,1.553,1.511,0.7625
12,24.7,1.555,1.504,0.7478
12,24.7,1.552,1.493,0.7454
12,24.7,1.555,1.488,0.7625
12,24.7,1.554,1.49,0.7625
12,24.7,1.552,1.49,0.7674
12,24.7,1.56,1.488,0.7796
12,24.7,1.555,1.491,0.7796
12,24.7,1.555,1.499,0.7796
12,24.7,1.553,1.488,0.7674
12,24.7,1.552,1.494,0.7674
12,24.7,1.552,1.489,0.7674
12,24.7,1.553,1.498,0.7649
12,24.7,1.553,1.497,0.7625
12,24.7,1.555,1.494,0.7625
12,24.7,1.554,1.5,0.7625
12,24.7,1.554,1.494,0.7625
12,24.7,1.555,1.49,0.7771
12,24.7,1.555,1.489,0.7796
12,24.7,1.555,1.486,0.7722
12,24.7,1.558,1.483,0.7722
12,24.7,1.552,1.489,0.804
12,24.7,1.554,1.495,0.8065
12,24.7,1.557,1.491,0.8113
12,24.7,1.552,1.493,0.8113
12,24.7,1.553,1.493,0.8187
12,24.7,1.554,1.495,0.8187
12,24.7,1.555,1.491,0.8309
12,24.7,1.556,1.503,0.8309
12,24.7,1.556,1.513,0.8065
12,24.7,1.559,1.52,0.8065
12,24.7,1.561,1.52,0.8065
12,24.7,1.555,1.519,0.8065
12,24.8,1.553,1.52,0.8187
12,24.8,1.558,1.514,0.8358
12,24.7,1.558,1.519,0.8724
12,24.7,1.562,1.509,0.8724
12,24.8,1.562,1.523,0.8822
12,24.8,1.557,1.52,0.8822
12,24.7,1.561,1.52,0.8724
12,24.7,1.562,1.523,0.8724
12,24.8,1.56,1.52,0.8627
12,24.8,1.558,1.517,0.8627
12,24.8,1.554,1.52,0.8675
12,24.8,1.559,1.509,0.8773
12,24.8,1.554,1.511,0.8651
12,24.8,1.556,1.521,0.8651
12,24.8,1.557,1.515,0.8749
12,24.8,1.552,1.515,0.8749
12,24.8,1.558,1.521,0.8773
12,24.8,1.557,1.52,0.8798
12,24.8,1.556,1.526,0.892
12,24.8,1.558,1.52,0.892
12,24.7,1.555,1.52,0.8822
12,24.7,1.559,1.515,0.8822
12,24.8,1.555,1.521,0.8871
12,24.8,1.559,1.514,0.8847
12,24.7,1.555,1.52,0.8798
12,24.7,1.554,1.518,0.8798
12,24.7,1.559,1.515,0.8847
12,24.7,1.555,1.511,0.8822
12,24.8,1.559,1.511,0.8822
12,24.8,1.561,1.51,0.8822
12,24.7,1.558,1.515,0.892
12,24.7,1.559,1.51,0.892
12,24.8,1.555,1.518,0.8993
12,24.8,1.558,1.517,0.8944
12,24.8,1.557,1.515,0.8822
12,24.8,1.559,1.507,0.8822
12,24.8,1.557,1.518,0.8895
12,24.8,1.558,1.514,0.8895
12,24.8,1.555,1.514,0.8724
12,24.8,1.556,1.52,0.8627
12,24.8,1.553,1.52,0.8529
12,24.8,1.558,1.514,0.8529
12,24.8,1.557,1.52,0.8578
12,24.8,1.555,1.518,0.8651
12,24.8,1.555,1.517,0.8871
12,24.8,1.562,1.514,0.8871
12,24.8,1.553,1.513,0.8773
12,24.8,1.552,1.511,0.8773
12,24.8,1.562,1.513,0.8773
12,24.8,1.555,1.515,0.8822
12,24.8,1.561,1.52,0.8798
12,24.8,1.558,1.527,0.8798
12,24.8,1.559,1.53,0.8822
12,24.8,1.562,1.531,0.8822
12,24.8,1.564,1.529,0.8944
12,24.8,1.56,1.521,0.9042
12,24.7,1.559,1.534,0.9677
12,24.7,1.563,1.53,0.9677
12,24.8,1.559,1.531,0.9873
12,24.8,1.558,1.531,0.9922
12,24.8,1.563,1.53,0.9922
12,24.8,1.563,1.527,1.0044
12,24.8,1.565,1.526,0.9995
12,24.8,1.559,1.531,0.9995
12,24.7,1.557,1.535,0.9922
12,24.7,1.56,1.527,0.9971
12,24.8,1.562,1.532,0.9848
12,24.8,1.561,1.535,0.9848
12,24.8,1.558,1.53,0.9604
12,24.8,1.559,1.542,0.9604
12,24.8,1.562,1.529,0.9531
12,24.8,1.563,1.531,0.9531
12,24.8,1.565,1.52,0.9457
12,24.8,1.559,1.53,0.9457
12,24.8,1.562,1.535,0.9409
12,24.8,1.565,1.527,0.9482
12,24.8,1.552,1.533,0.9482
12,24.8,1.56,1.531,0.9751
12,24.8,1.554,1.527,0.9726
12,24.8,1.552,1.533,0.9726
12,24.8,1.562,1.535,0.9677
12,24.8,1.557,1.535,0.9702
12,24.8,1.563,1.529,0.9702
12,24.8,1.562,1.535,0.9702
12,24.8,1.559,1.53,0.9629
12,24.8,1.561,1.535,0.9629
12,24.8,1.564,1.526,0.958
12,24.8,1.557,1.543,0.958
12,24.8,1.552,1.535,0.958
12,24.8,1.559,1.531,0.9604
12,24.8,1.554,1.531,0.9677
12,24.8,1.561,1.529,0.9677
12,24.8,1.559,1.531,0.9604
12,24.8,1.553,1.531,0.9726
12,24.8,1.557,1.531,0.9726
12,24.8,1.557,1.523,0.9726
12,24.8,1.558,1.531,0.9775
12,24.8,1.563,1.527,0.9726
12,24.8,1.559,1.526,0.9726
12,24.8,1.559,1.527,0.9629
12,24.8,1.553,1.522,0.9775
12,24.8,1.558,1.531,0.9775
12,24.8,1.559,1.534,0.9702
12,24.8,1.555,1.535,0.9604
12,24.8,1.557,1.535,0.9604
12,24.8,1.559,1.535,0.958
12,24.8,1.554,1.535,0.9555
12,24.8,1.553,1.548,0.9555
12,24.8,1.558,1.545,0.9433
12,24.8,1.562,1.543,0.958
12,24.8,1.557,1.545,0.958
12,24.8,1.559,1.553,0.9555
12,24.8,1.561,1.547,0.9751
12,24.8,1.561,1.545,0.9848
12,24.8,1.557,1.55,0.9848
12,24.8,1.558,1.551,0.9971
12,24.8,1.563,1.542,0.9995
12,24.8,1.561,1.545,0.9995
12,24.8,1.561,1.549,1.0191
12,24.8,1.562,1.551,1.0313
12,24.8,1.566,1.551,1.0313
12,24.8,1.563,1.548,1.0362
12,24.8,1.562,1.554,1.0508
12,24.8,1.562,1.554,1.0508
12,24.8,1.559,1.553,1.0557
12,24.8,1.559,1.552,1.0557
12,24.8,1.562,1.552,1.0557
12,24.8,1.564,1.549,1.1095
12,24.8,1.559,1.535,1.1046
12,24.8,1.562,1.547,1.1046
12,24.8,1.562,1.548,1.085
12,24.8,1.566,1.543,1.0728
12,24.8,1.563,1.549,1.063
12,24.8,1.562,1.552,1.0313
12,24.8,1.557,1.542,1.0313
12,24.8,1.565,1.545,1.0313
12,24.8,1.564,1.547,1.0386
12,24.8,1.563,1.551,1.0264
12,24.7,1.557,1.552,1.0264
12,24.7,1.566,1.553,1.0191
12,24.8,1.558,1.559,1.0142
12,24.8,1.552,1.551,1.0142
12,24.8,1.564,1.55,1.0411
12,24.8,1.563,1.547,1.0508
12,24.8,1.561,1.552,1.0508
12,24.8,1.563,1.552,1.0508
12,24.8,1.561,1.547,1.0508
12,24.8,1.563,1.547,1.0508
12,24.8,1.562,1.552,1.0655
12,24.8,1.558,1.552,1.063
12,24.8,1.559,1.556,1.063
12,24.8,1.563,1.554,1.063
12,24.8,1.558,1.552,1.063
12,24.8,1.559,1.556,1.063
12,24.8,1.565,1.543,1.0777
12,24.8,1.562,1.557,1.0728
12,24.8,1.561,1.553,1.0728
12,24.8,1.566,1.552,1.0777
12,24.8,1.561,1.564,1.0777
12,24.8,1.562,1.554,1.0728
12,24.8,1.554,1.547,1.0728
12,24.8,1.563,1.543,1.0753
12,24.8,1.557,1.55,1.0777
12,24.8,1.559,1.552,1.0777
12,24.8,1.559,1.552,1.0508
12,24.8,1.557,1.545,1.0557
12,24.8,1.563,1.547,1.0557
12,24.8,1.564,1.552,1.0533
12,24.8,1.563,1.551,1.0459
12,24.8,1.563,1.552,1.0459
12,24.8,1.563,1.552,1.0411
12,24.8,1.559,1.558,1.0582
12,24.8,1.552,1.557,1.0582
12,24.8,1.563,1.566,1.0655
12,24.8,1.561,1.566,1.1095
12,24.8,1.557,1.566,1.1095
12,24.8,1.562,1.563,1.1364
12,24.8,1.553,1.563,1.129
12,24.8,1.563,1.566,1.129
12,24.8,1.566,1.57,1.1339
12,24.8,1.564,1.565,1.1388
12,24.8,1.563,1.569,1.1632
12,24.8,1.566,1.569,1.1632
12,24.8,1.563,1.57,1.1584
12,24.8,1.561,1.567,1.1681
12,24.8,1.563,1.566,1.1681
12,24.8,1.567,1.578,1.2072
12,24.8,1.564,1.57,1.2072
12,24.8,1.565,1.572,1.2072
12,24.8,1.562,1.573,1.2072
12,24.8,1.566,1.578,1.2121
12,24.8,1.569,1.579,1.2121
12,24.9,1.563,1.573,1.2072
12,24.9,1.567,1.578,1.2023
12,24.9,1.566,1.57,1.2023
12,24.9,1.566,1.573,1.2048
12,24.8,1.562,1.575,1.1975
12,24.8,1.568,1.574,1.1975
12,24.8,1.563,1.573,1.2195
12,24.8,1.563,1.568,1.2097
12,24.8,1.57,1.559,1.2097
12,24.8,1.567,1.558,1.217
12,24.9,1.567,1.568,1.2268
12,24.9,1.563,1.566,1.2268
12,24.8,1.567,1.565,1.2268
12,24.8,1.566,1.567,1.2366
12,24.8,1.564,1.57,1.2121
12,24.8,1.566,1.573,1.2121
12,24.8,1.563,1.577,1.195
12,24.8,1.569,1.582,1.1804
12,24.9,1.565,1.575,1.1804
12,24.9,1.558,1.573,1.1852
12,24.8,1.567,1.568,1.1755
12,24.8,1.562,1.564,1.1755
12,24.8,1.562,1.569,1.1804
12,24.8,1.563,1.568,1.1657
12,24.9,1.568,1.562,1.1657
12,24.9,1.563,1.565,1.1632
12,24.8,1.565,1.572,1.1584
12,24.8,1.562,1.575,1.1584
12,24.9,1.559,1.573,1.1535
10,24.2,1.472,1.219,0
10,24.2,1.469,1.219,0
10,24.2,1.472,1.219,0
10,24.2,1.472,1.218,0
10,24.2,1.472,1.223,0
10,24.2,1.47,1.215,0
10,24.2,1.469,1.223,0
10,24.2,1.472,1.221,0
10,24.2,1.473,1.229,0
10,24.2,1.472,1.23,0
10,24.2,1.472,1.234,0
10,24.2,1.472,1.229,0
10,24.2,1.473,1.225,0
10,24.2,1.471,1.23,0
10,24.2,1.469,1.227,0
10,24.2,1.467,1.223,0
10,24.2,1.469,1.221,0
10,24.2,1.467,1.23,0
10,24.2,1.472,1.244,0
10,24.2,1.474,1.257,0
10,24.2,1.475,1.266,0
10,24.2,1.486,1.284,0.0953
10,24.2,1.483,1.304,0.1075
10,24.2,1.488,1.321,0.1417
10,24.2,1.49,1.329,0.1417
10,24.2,1.493,1.338,0.1808
10,24.2,1.499,1.342,0.1808
10,24.2,1.499,1.379,0.2004
10,24.2,1.504,1.381,0.2102
10,24.2,1.509,1.373,0.2199
10,24.2,1.507,1.371,0.2199
10,24.2,1.506,1.374,0.2224
10,24.2,1.504,1.404,0.2395
10,24.2,1.511,1.407,0.281
10,24.2,1.51,1.405,0.281
10,24.2,1.514,1.394,0.3006
10,24.2,1.51,1.392,0.2981
10,24.2,1.515,1.382,0.2981
10,24.2,1.517,1.376,0.2786
10,24.2,1.514,1.373,0.2664
10,24.2,1.515,1.363,0.2664
10,24.2,1.517,1.371,0.2517
10,24.2,1.518,1.377,0.2468
10,24.2,1.511,1.368,0.2273
10,24.2,1.515,1.376,0.2273
10,24.2,1.516,1.377,0.2126
10,24.2,1.511,1.369,0.2126
10,24.2,1.517,1.377,0.2102
10,24.2,1.515,1.37,0.2053
10,24.2,1.516,1.355,0.1955
10,24.2,1.517,1.362,0.1955
10,24.2,1.515,1.378,0.1955
10,24.2,1.511,1.377,0.2004
10,24.2,1.519,1.379,0.2004
10,24.2,1.519,1.379,0.2151
10,24.2,1.509,1.385,0.2273
10,24.2,1.514,1.382,0.2273
10,24.2,1.511,1.374,0.2395
10,24.2,1.518,1.374,0.237
10,24.2,1.517,1.374,0.237
10,24.2,1.511,1.383,0.2493
10,24.2,1.515,1.378,0.2444
10,24.2,1.515,1.376,0.2444
10,24.2,1.517,1.379,0.2468
10,24.2,1.511,1.368,0.2493
10,24.2,1.513,1.36,0.2517
10,24.2,1.515,1.367,0.2517
10,24.2,1.513,1.366,0.237
10,24.2,1.518,1.366,0.2346
10,24.2,1.509,1.366,0.2346
10,24.2,1.517,1.369,0.2297
10,24.2,1.511,1.374,0.2297
10,24.2,1.509,1.369,0.2297
10,24.2,1.514,1.376,0.2248
10,24.2,1.515,1.372,0.2273
10,24.2,1.515,1.382,0.2273
10,24.2,1.515,1.381,0.2346
10,24.1,1.515,1.379,0.2322
10,24.1,1.516,1.383,0.2322
10,24.2,1.517,1.391,0.237
10,24.2,1.516,1.382,0.2322
10,24.2,1.519,1.388,0.2322
10,24.2,1.517,1.389,0.2322
10,24.2,1.515,1.381,0.2199
10,24.2,1.515,1.382,0.2151
10,24.2,1.515,1.386,0.2151
10,24.2,1.515,1.38,0.2151
10,24.2,1.517,1.388,0.2126
